id,name,synonyms
3305a5af-7a55-4d62-9c6a-54c87ad6b322,Lumefantrine,
21e775cb-a617-4e1d-bade-849b9359d96a,Abacavir,Abacavir 600mg + Dolutegravir 50mg|Abacavir 600mg + Lamivudine 300mg|Abacavir 300mg
42612ee4-4ac2-4b07-8441-4bda3dbad251,Zoledronic acid,Zoledronic acid 4mg|Zoledronic acid 4mg/100ml|Zoledronic acid 5mg/100ml
3fdfb79f-bf86-4049-a4c7-d63935c720a2,Sorbitol,Sorbitol 5% w/v
44629c02-90e1-4536-ab84-ad42a8327ae8,Diphtheria Toxoid,Diphtheria Toxoid 2IU + Tetanus Toxoid 20IU|Diphtheria Toxoid 5LF + Tetanus Toxoid 5LF|Diphtheria Toxoid 5LF + Tetanus Toxoid 22.5LF|Diphtheria Toxoid 25LF + Haemophilus Type B Conjugate Vaccine 10mcg|Diphtheria Toxoid 30IU + Tetanus Toxoid 60IU|Diphtheria Toxoid 30IU + Tetanus Toxoid 40IU|Diphtheria Toxoid 2520LF + Tetanus Toxoid 57.5LF|Diphtheria Toxoid 30IU + Haemophilus Type B Conjugate Vaccine 10mcg|Diphtheria Toxoid 25LF + Tetanus Toxoid 5LF|Diphtheria Toxoid NA + Tetanus Toxoid NA|Diphtheria Toxoid 20LF + Tetanus Toxoid 5LF
345b73e2-bf35-4bf8-befe-1daf97f47d12,Tetanus Toxoid,Tetanus Toxoid 0.033mg|Tetanus Toxoid 19mcg + Haemophilus Type B Conjugate Vaccine 10mcg|Tetanus Toxoid NA|Tetanus Toxoid 15LF + Diphtheria Toxoid 25LF|Tetanus Toxoid 5LF|Tetanus Toxoid 40IU|Tetanus Toxoid 1500IU|Tetanus Toxoid 250IU|Tetanus Toxoid 30mcg + Haemophilus Type B Conjugate Vaccine 10mcg|Tetanus Toxoid 500IU
2d05ba1c-801e-494d-bb53-c1b130f1aa59,Voglibose,Voglibose 0.3mg + Repaglinide 1mg|Voglibose 0.3mg + Metformin 500mg|Voglibose 0.3mg + Repaglinide 0.5mg|Voglibose 0.2mg|Voglibose 0.3 mg|Voglibose 0.3mg|Voglibose 0.2mg + Metformin 500mg
9568b748-279d-463c-bde5-106edef24bd2,Sulbactam,Sulbactam 2gm|Sulbactam 2000mg|Sulbactam 1gm|Sulbactam 1000mg
0dab2862-807c-4148-96d3-bcd102911775,Haloperidol,Haloperidol 5mg + Trihexyphenidyl 2mg|Haloperidol 2mg/ml|Haloperidol 2.5mg|Haloperidol 10mg + Trihexyphenidyl 2mg|Haloperidol 10mg|Haloperidol 2mg|Haloperidol 20mg|Haloperidol 50mg|Haloperidol 2mg/5ml|Haloperidol 3mg|Haloperidol 1.5mg + Trihexyphenidyl 2mg|Haloperidol NA|Haloperidol 0.5mg|Haloperidol 5mg|Haloperidol 0.25mg|Haloperidol 1.5mg
f79cd025-c20a-4910-948e-bddc2d5c8cdd,Naltrexone,Naltrexone 50mg
84c8916b-3a17-4995-aefd-32f967b792e7,Gentamicin,Gentamicin 0.03% w/v + Clotrimazole 1% w/v|Gentamicin 0.3% w/v + Clotrimazole 1% w/v|Gentamicin 0.3% w/w|Gentamicin 0.1% w/w|Gentamicin 10mg/ml|Gentamicin 10mg|Gentamicin 0.3% w/v + Dexamethasone 0.1% w/v|Gentamicin 0.3% w/v|Gentamicin 0.3% w/v + Hydroxypropylmethylcellulose 0.25% w/v|Gentamicin 0.3% + Dexamethasone 0.1%|Gentamicin 0.3% w/v + Hydrocortisone 1% w/v|Gentamicin 20mg|Gentamicin 40mg|Gentamicin 20mg/ml|Gentamicin 0.3%|Gentamicin NA + Dexamethasone NA|Gentamicin 60mg|Gentamicin 0.18%|Gentamicin 80mg/2ml|Gentamicin 0.1% w/v + Miconazole 2% w/v
067c32cf-5529-4d05-9a83-6247745c93ee,Coenzyme Q10,Coenzyme Q10 100mg|Coenzyme Q10 100mg + L-Carnitine L-Tartrate 50mg|Coenzyme Q10 30mg + Levo-carnitine 500mg|Coenzyme Q10 300mg|Coenzyme Q10 100mg + Levo-carnitine 500mg|Coenzyme Q10 100mg + Dehydroepiandrosterone (Micronized) 75mg|Coenzyme Q10 180mg + Levo-carnitine 100mg|Coenzyme Q10 30mg|Coenzyme Q10 10mg + Levo-carnitine 250mg|Coenzyme Q10 100mg + Lycopene 5000mcg|Coenzyme Q10 100mg + Vitamin B6 (Pyridoxine) 25mg|Coenzyme Q10 100mg + Omega-3 fatty acid 300mg|Coenzyme Q10 75mg|Coenzyme Q10 300mg + L-Arginine 250mg|Coenzyme Q10 100mg + Docosahexanoic Acid 60mg|Coenzyme Q10 100mg + Levo-carnitine 50mg|Coenzyme Q10 100mg + L-Arginine 100mg|Coenzyme Q10 300mg + Omega-3 fatty acid 500mg|Coenzyme Q10 50mg + Levo-carnitine 500mg|Coenzyme Q10 100mg + L-Carnitine L-Tartrate 500mg
0c1b0cb7-0883-416d-bea3-236b40379952,Everolimus,Everolimus 0.5mg|Everolimus 10mg|Everolimus 0.25mg|Everolimus 0.75mg|Everolimus 5mg
3ddfa9b8-1805-4f11-9267-eabe2519c21a,Tamsulosin,Tamsulosin 0.4mg + Tolterodine 2mg|Tamsulosin 0.5mg|Tamsulosin 0.4mg + Deflazacort 30mg|Tamsulosin 0.40mg|Tamsulosin 400mcg + Solifenacin 5mg|Tamsulosin 0.4mg|Tamsulosin 0.4mg + Solifenacin 5mg|Tamsulosin 0.4mg + Tolterodine 4mg|Tamsulosin 0.4mg + Finasteride 5mg|Tamsulosin 200mg|Tamsulosin 0.8mg|Tamsulosin 4mg + Finasteride 5mg|Tamsulosin 0.2mg|Tamsulosin 0.4mg + Tadalafil 5mg|Tamsulosin 0.4mg + Dutasteride 0.5mg|Tamsulosin 2mg|Tamsulosin 400mcg
229fcb1e-c488-4d97-8bb1-7f3cba6d0890,Amoxapine,Amoxapine 100mg|Amoxapine 50mg
4aa16718-6d0a-4398-ad4c-854d308d658a,Salicylic Acid,Salicylic Acid 17% w/w|Salicylic Acid NA|Salicylic Acid 30% w/w|Salicylic Acid 6% w/w|Salicylic Acid 18% w/w|Salicylic Acid 2% w/v|Salicylic Acid 2% w/w|Salicylic Acid 1% w/v|Salicylic Acid 3.0% w/w|Salicylic Acid 3% w/w + Luliconazole 1% w/w|Salicylic Acid 17% w/w + Urea 10% w/w|Salicylic Acid 30mg|Salicylic Acid 12% w/w|Salicylic Acid 1.15% w/w + Dithranol 1.15% w/w|Salicylic Acid 20%|Salicylic Acid 16.7% w/v + Lactic Acid 16.7% w/v|Salicylic Acid 24% w/w|Salicylic Acid 3% w/w
6b48d60c-d571-4c0c-b297-87b9d06d1fb2,L-Methyl Folate Calcium,L-Methyl Folate Calcium 7.5mg|L-Methyl Folate Calcium 0.5mg + Pyridoxal-5-phosphate 1.5mg
26a38db7-efb6-46ed-8603-baaf27ee40e0,Tacrolimus,Tacrolimus 0.3% w/w|Tacrolimus 1% w/w|Tacrolimus 0.1%|Tacrolimus 0.01% w/w|Tacrolimus 3mg|Tacrolimus 0.1% w/w|Tacrolimus 0.5mg|Tacrolimus 0.1% w/v|Tacrolimus 0.25mg|Tacrolimus NA|Tacrolimus 5mg|Tacrolimus 0.03% w/v|Tacrolimus 0.03%|Tacrolimus 2mg|Tacrolimus 0.3mg|Tacrolimus 1mg|Tacrolimus 0.03% w/w
1a3e3c4c-2bf2-4933-a299-f23d52c7c34c,Gatifloxacin,Gatifloxacin 0.3% w/v + Prednisolone 1% w/v|Gatifloxacin 0.3% w/w + Ketorolac 0.4% w/w|Gatifloxacin 500mg + Ornidazole 200mg|Gatifloxacin 200mg|Gatifloxacin 320mg|Gatifloxacin 400mg|Gatifloxacin 0.3% w/v + Ketorolac 0.4% w/v|Gatifloxacin 100mg|Gatifloxacin 0.5% w/v|Gatifloxacin 250mg|Gatifloxacin 50mg|Gatifloxacin 0.3% w/v|Gatifloxacin 400mg + Ornidazole 1000mg|Gatifloxacin 0.3% w/v + Loteprednol etabonate 0.5% w/v|Gatifloxacin 0.03% w/v|Gatifloxacin 200mg + Ornidazole 500mg|Gatifloxacin 0.3% w/w|Gatifloxacin NA|Gatifloxacin 3mg + Loteprednol etabonate 5mg
b0a6f41a-04e9-42be-8db7-7244de450a8a,Acarbose,Acarbose NA|Acarbose 50mg|Acarbose 50mg + Metformin 500mg|Acarbose 100mg|Acarbose 25mg|Acarbose 25mg + Metformin 500mg
8a72accc-495a-4456-9470-7e34b5aefbd8,Trihexyphenidyl,Trihexyphenidyl 0.25mg|Trihexyphenidyl 2mg + Thioridazine 25mg|Trihexyphenidyl 1mg|Trihexyphenidyl NA|Trihexyphenidyl 2mg|Trihexyphenidyl 2mg + Thioridazine 50mg|Trihexyphenidyl 5mg
38a9038a-2985-46a4-a61b-92ed9178e117,Choline,Choline 275mg + Cyproheptadine NA|Choline NA + Cyproheptadine NA|Choline 275mg/5ml + Cyproheptadine 2mg/5ml|Choline 55mg + Cyproheptadine 1.5mg
f209b4a7-7978-4bd5-a72a-2948f3146c51,Oxetacaine,Oxetacaine 10mg + Aluminium Hydroxide 291mg|Oxetacaine 5mg + Magaldrate 400mg|Oxetacaine 10mg/5ml + Aluminium Hydroxide 300mg/5ml|Oxetacaine 10mg/5ml + Simethicone 125mg/5ml|Oxetacaine 10mg/5ml + Aluminium Hydroxide 250mg/5ml|Oxetacaine 20mg + Simethicone 100mg|Oxetacaine 10mg + Aluminium Hydroxide 600mg|Oxetacaine 10mg/5ml + Aluminium Hydroxide 0.291mg/5ml|Oxetacaine 10mg + Aluminium Hydroxide 0.291mg|Oxetacaine 10mg + Aluminium Hydroxide 0.291gm|Oxetacaine 10mg/5ml + Aluminium Hydroxide 0.291gm/5ml|Oxetacaine 10mg/5ml + Aluminium Hydroxide 600mg/5ml|Oxetacaine 10mg/5ml + Aluminium Hydroxide 380mg/5ml|Oxetacaine 10mg + Aluminium Hydroxide 250mg|Oxetacaine 10mg/5ml + Aluminium Hydroxide 291mg/5ml|Oxetacaine 10mg + Aluminium Hydroxide 300mg|Oxetacaine NA + Aluminium Hydroxide NA|Oxetacaine 5mg/5ml + Aluminium Hydroxide 150mg/5ml|Oxetacaine 10mg + Aluminium Hydroxide 0.25mg
21c33223-5416-43ba-9ef4-139219af33b5,Neomycin,Neomycin 20mg|Neomycin 0.5% w/w + Beclometasone 0.025% w/w|Neomycin 5mg/gm + Triamcinolone 1mg/gm|Neomycin 0.5% w/v + Dexamethasone 0.14% w/v|Neomycin NA|Neomycin 0.5% w/w + Dexamethasone 0.1% w/w|Neomycin 0.35% w/v + Fluorometholone 0.1% w/v|Neomycin 0.5% w/w|Neomycin 5mg|Neomycin 0.3% w/v + Beclometasone 0.025% w/v|Neomycin 350mg|Neomycin 0.5% w/v + Beclometasone 0.025% w/v|Neomycin 0.35% w/v + Dexamethasone 0.1% w/v|Neomycin 0.5% w/v + Dexamethasone 0.1% w/v|Neomycin 0.5% + Dexamethasone 0.1%
70a1ad63-b61f-42cc-b545-b72ba37421b6,Divalproex,Divalproex 500mg/5ml|Divalproex 750mcg|Divalproex 200mg|Divalproex 300mg|Divalproex 1000mg|Divalproex 75mg|Divalproex 750mg|Divalproex 500mg|Divalproex 100mg|Divalproex 125mg|Divalproex 250mg|Divalproex 250mg/5ml
2b60f74f-6c91-4907-9031-f8de324fd87e,Luliconazole,Luliconazole 0.1% w/w|Luliconazole 1% w/w|Luliconazole 1% w/v + Salicylic Acid 3% w/v|Luliconazole 5% w/v|Luliconazole 1% w/v|Luliconazole NA|Luliconazole 1%
3f120a30-8348-4b07-b5fb-2c0660a1c3b3,Calcitriol,Calcitriol 0.25mcg + Calcium citrate 1000mg|Calcitriol 0.25mcg + Zinc Oxide 20mg|Calcitriol 0.25mcg|Calcitriol 0.25mcg + Calcium Carbonate 1250mg|Calcitriol 0.25mcg + Calcium 250mg|Calcitriol 0.25mcg + Calcium Carbonate 200mg|Calcitriol 300000IU|Calcitriol 0.25mcg + Calcium citrate 500mg|Calcitriol 1000IU + Calcium Carbonate 500mg|Calcitriol 0.25mcg + Calcium Carbonate 250mg|Calcitriol 0.25mg + Calcium Carbonate 500mg|Calcitriol 1mcg/ml|Calcitriol 500mg + Calcium Carbonate 0.25mcg|Calcitriol 0.25mg + Zinc Oxide 7.5mg|Calcitriol 0.25mcg + Zinc Oxide 7.5mg|Calcitriol 0.25mcg + Calcium Carbonate 625mg|Calcitriol 3mcg|Calcitriol 0.25mcg + Calcium Citrate Malate 500mg|Calcitriol 0.25mcg + Calcium Citrate Malate 500mcg|Calcitriol 0.25mcg + Eicosapentaenoic Acid 180mg
963c03ac-3085-448e-9e43-2d8c9ac9919a,Calcium Citrate Malate,Calcium Citrate Malate 1000mg + Vitamin D3 100IU|Calcium Citrate Malate 1250mg + Magnesium Oxide 50mg|Calcium Citrate Malate 1000mg + Calcitriol 500IU|Calcium Citrate Malate 250mg + Calcitriol 0.25mcg|Calcium Citrate Malate 250mg + Vitamin D3 100IU|Calcium Citrate Malate 250mg + Vitamin D3 100mg
6cf7e0f7-2920-40d1-911a-01774a1a4c68,Afatinib dimaleate,Afatinib dimaleate 20mg|Afatinib dimaleate 50mg|Afatinib dimaleate 40mg|Afatinib dimaleate 30mg
a4ab560f-75b9-40b3-a18b-f3eec5a2d890,Candesartan,Candesartan 4mg|Candesartan 8mg + Chlorthalidone 12.5mg|Candesartan 8mg|Candesartan 8mg + Hydrochlorothiazide 12.5mg|Candesartan 16mg
94bb79a2-d504-4a0c-98a2-3a02f7ea7da6,Meropenem,Meropenem 1gm + Sulbactam 500mg|Meropenem 500mg + Sulbactam 250mg|Meropenem 1000mg + Sulbactam 125mg|Meropenem 0.5gm|Meropenem 250mg|Meropenem 1000mg + Tazobactum 125mg|Meropenem 1000mg + Sulbactam 500mg|Meropenem 2000mg|Meropenem 125mg|Meropenem 1000mg|Meropenem 1000mg + Sulbactam 1000mg|Meropenem 1mg + Sulbactam 500mg|Meropenem 500mg + Tazobactum 62.5mg|Meropenem 1gm|Meropenem 500mg
8374f59d-4862-4f81-98d5-400491e08650,Clarithromycin,Clarithromycin 125ml/5ml|Clarithromycin 300mg|Clarithromycin 1000mg|Clarithromycin 150mg|Clarithromycin 500mg|Clarithromycin NA|Clarithromycin 125 mg|Clarithromycin 600mg|Clarithromycin 3% w/w|Clarithromycin 1% w/w|Clarithromycin 125mg/5ml|Clarithromycin 125mg|Clarithromycin 250mg
9150b279-b2a5-4dd2-a373-e55fe4d775af,Sultamicillin tosilate,Sultamicillin tosilate 750mg|Sultamicillin tosilate 375 mg|Sultamicillin tosilate 250mg|Sultamicillin tosilate 375mg
b914262c-415f-4891-b942-b32f539c0c7c,Phenylpropanolamine,Phenylpropanolamine NA + Cetirizine NA|Phenylpropanolamine NA + Bromhexine NA|Phenylpropanolamine 10mg + Chlorpheniramine Maleate 2mg|Phenylpropanolamine NA + Chlorpheniramine Maleate NA|Phenylpropanolamine 25mg + Chlorpheniramine Maleate 2mg|Phenylpropanolamine 12.5mg + Chlorpheniramine Maleate 4mg|Phenylpropanolamine 8mg + Chlorpheniramine Maleate 1.5mg|Phenylpropanolamine 12.5mg + Bromhexine 4mg|Phenylpropanolamine 10mg + Chlorpheniramine Maleate 4mg|Phenylpropanolamine 12.5mg + Dextromethorphan Hydrobromide 10mg|Phenylpropanolamine 12.5mg + Chlorpheniramine Maleate 3mg|Phenylpropanolamine 6.25mg + Chlorpheniramine Maleate 1mg|Phenylpropanolamine 125mg + Chlorpheniramine Maleate 2mg|Phenylpropanolamine 8.75mg + Bromhexine 2mg|Phenylpropanolamine 1.5mg/5ml + Chlorpheniramine Maleate 12.5mg/5ml|Phenylpropanolamine 12.5mg + Chlorpheniramine Maleate 2mg|Phenylpropanolamine 25mg + Bromhexine 8mg|Phenylpropanolamine 12.5mg/5ml + Chlorpheniramine Maleate 2mg/5ml|Phenylpropanolamine 6.25mg + Dexchlorpheniramine 1mg|Phenylpropanolamine 5mg/5ml + Chlorpheniramine Maleate 2mg/5ml
4907b54c-fcd3-4596-9025-52b56edfef3c,Oxyphenonium,Oxyphenonium 5mg
1824bb6a-9459-4c19-9621-841c6da0e9c2,Hyaluronic Acid,Hyaluronic Acid 0.2% w/w|Hyaluronic Acid 20mg|Hyaluronic Acid 0.18% w/v|Hyaluronic Acid NA|Hyaluronic Acid 200mg|Hyaluronic Acid 0.20% w/w|Hyaluronic Acid 8mg/ml|Hyaluronic Acid 60mg|Hyaluronic Acid 1% w/v|Hyaluronic Acid 0.5%|Hyaluronic Acid 10mg|Hyaluronic Acid 14mg|Hyaluronic Acid 0.1% w/v + D-Panthenol 5% w/v|Hyaluronic Acid 48mg|Hyaluronic Acid 8mg|Hyaluronic Acid 1%
8b4ce319-0834-4078-9f57-dddae56776a6,Ethinyl Estradiol,Ethinyl Estradiol 0.02mg + Levonorgestrel 10mg|Ethinyl Estradiol 0.02mg|Ethinyl Estradiol 0.05mg + Levonorgestrel 0.25mg|Ethinyl Estradiol 0.02mg + Levonorgestrel 0.10mg|Ethinyl Estradiol 0.05mg + Levonorgestrel 2.5mg|Ethinyl Estradiol 15mcg + Gestodene 60mcg|Ethinyl Estradiol 0.01mg|Ethinyl Estradiol NA + Desogestrel NA|Ethinyl Estradiol 0.03mg + Drospirenone 3mg|Ethinyl Estradiol 0.015mg + Etonogestrel 0.120mg|Ethinyl Estradiol 0.03mg + Levonorgestrel 0.15mg|Ethinyl Estradiol 5mg|Ethinyl Estradiol 0.02mg + Desogestrel 0.15mg|Ethinyl Estradiol 0.03mg + Levonorgestrel 0.05mg|Ethinyl Estradiol 0.02mg + Drospirenone 3mg|Ethinyl Estradiol 1mg|Ethinyl Estradiol 0.035mg + Levonorgestrel 0.15mg|Ethinyl Estradiol 0.03mg + Desogestrel 0.15mg|Ethinyl Estradiol 0.03mg + Gestodene 0.075mg|Ethinyl Estradiol 0.2mg
38df0e19-ac8b-41b0-b0f2-5d5b0749f104,Drospirenone,Drospirenone 4mg
b77834ab-daaf-4b21-ac54-7fe2f9eb0024,Ranolazine,Ranolazine 500mg|Ranolazine 100mg|Ranolazine 1000mg|Ranolazine 750mg
43a2142d-7d60-481b-af61-4b158c0f5a8d,Favipiravir,Favipiravir 800mg|Favipiravir 200mg|Favipiravir 800mg + Favipiravir 200mg|Favipiravir 400mg
fc52e110-0c74-4223-96a5-06c344ed1c57,Piperazine,Piperazine NA|Piperazine 750mg|Piperazine 80mg + Ephedrine 12mg
1b2ccb85-c513-4c86-bb03-7e17dab51130,Iso Amyl 2-Cynoacrylate,Iso Amyl 2-Cynoacrylate NA
3a52bde6-f0ea-4475-8bcf-c651c4fcc8cf,Imatinib mesylate,Imatinib mesylate 100mg|Imatinib mesylate 400mg
2f4570d9-9a61-4ef8-a29e-4feac4272c22,Famotidine,Famotidine 40mg|Famotidine 10mg|Famotidine 20mg|Famotidine 10mg + Mefenamic Acid 250mg|Famotidine 20mg/ml|Famotidine 10mg + Calcium NA|Famotidine 20mg + Dicyclomine 10mg
309a4043-dc53-4ef1-bde7-ea6c6490a05a,Tadalafil,Tadalafil 2.5mg|Tadalafil 25mg|Tadalafil 10mg + Dapoxetine 30mg|Tadalafil 75mg|Tadalafil 20mg|Tadalafil 10mg|Tadalafil 20mg + Dapoxetine 30mg|Tadalafil 5mg
f64d8702-a52d-4115-8fa4-1b8b8fc03c12,Arsenic Trioxide,Arsenic Trioxide 10mg
1ac4aa2a-fd73-457a-8f24-5bbf2404e3ae,Dexchlorpheniramine,Dexchlorpheniramine 60mg|Dexchlorpheniramine 4mg|Dexchlorpheniramine 2mg|Dexchlorpheniramine 6mg|Dexchlorpheniramine NA|Dexchlorpheniramine 2.5mg|Dexchlorpheniramine 0.5mg/5ml
1305fe22-0a4e-4bc3-ad4e-2d818f0e524f,Iron,Iron 200mg|Iron 50mg|Iron 30mg + Zinc 10mg|Iron 32.8mg + Cyanocobalamin 7.5mcg|Iron 30mg|Iron 20mg/ml|Iron 30mg + Cyanocobalamin 500mcg|Iron 100mg|Iron 500mg|Iron 60mg + Zinc 15mg|Iron 50mg + Cyanocobalamin 50mcg|Iron 15mg + Zinc 5.5mg|Iron 30mg + Cyanocobalamin 2.5mcg|Iron 20mg|Iron 30mg + Zinc 50mg
eefeac11-d56f-411c-9a2f-e905d59af2ef,Anidulafungin,Anidulafungin 100mg|Anidulafungin 50mg
9a2af528-2402-4107-bcc4-01375fd708b9,Vitamin C,Vitamin C 1000mg|Vitamin C 150mg + Cyanocobalamin 1500mcg|Vitamin C 100mg|Vitamin C 500mg/ml|Vitamin C 1500mg|Vitamin C 500mg + Zinc Sulfate 5mg|Vitamin C 100mg + Zinc Sulfate 6mg|Vitamin C 150mg|Vitamin C 400mg + Zinc Sulfate 7.5mg|Vitamin C 500mg + Thiamine(Vitamin B1) 100mg|Vitamin C 75mg|Vitamin C 150mg + Thiamine(Vitamin B12) 2500mcg|Vitamin C 1.5gm|Vitamin C 250mg|Vitamin C 100mg + Zinc Sulfate 5mg|Vitamin C 100mg + Vitamin D3 1000IU|Vitamin C 400mg + Zinc Sulfate 5mg|Vitamin C 500mg|Vitamin C 250mg/ml
bac4f55d-d24b-4de6-b66e-deb9d895e19e,Paroxetine,Paroxetine 0.25mg|Paroxetine 12.5mg|Paroxetine 20mg|Paroxetine 25mg + Clonazepam 0.25mg|Paroxetine 12.5mg + Clonazepam 0.5mg|Paroxetine 0.5mg|Paroxetine 30mg|Paroxetine 12.5mg + Etizolam 0.5mg|Paroxetine 10mg|Paroxetine 37.5mg|Paroxetine 25mg|Paroxetine 12.5mg + Clonazepam .5mg|Paroxetine 40mg|Paroxetine 25mg + Etizolam 0.5mg|Paroxetine NA|Paroxetine 12.5mg + Clonazepam 0.25mg|Paroxetine 25mg + Clonazepam 0.5mg
37fd1c82-50b8-424e-a193-5d28ff2f154f,Lysine,Lysine NA + Cyproheptadine NA|Lysine 100mg + Cyproheptadine 2mg|Lysine 375mg + Thiamine(Vitamin B1) 2mg|Lysine 150mg + Cyproheptadine 2mg|Lysine 200mg
3f3f1c97-6d83-4f0b-986c-24ec4f115b9d,Methylprednisolone,Methylprednisolone 4mg|Methylprednisolone 32mg|Methylprednisolone 16mg|Methylprednisolone 1000mg|Methylprednisolone 500mg|Methylprednisolone 2mg|Methylprednisolone 0.1% w/w|Methylprednisolone 0.10% w/w|Methylprednisolone 80mg|Methylprednisolone 200mg|Methylprednisolone 24mg|Methylprednisolone 8mg|Methylprednisolone 125mg|Methylprednisolone 250mg|Methylprednisolone 1gm|Methylprednisolone 40mg|Methylprednisolone 40mg/ml|Methylprednisolone NA
9a9befea-28cc-4bd2-9934-9c4d5cc66d7b,Betahistine,Betahistine 16 mg|Betahistine NA|Betahistine 24mg|Betahistine 16mg + Domperidone 10mg|Betahistine 20mg|Betahistine 24mg + Ginkgo Biloba 60mg|Betahistine 12mg|Betahistine 24 mg|Betahistine 8mg + Ginkgo Biloba 30mg|Betahistine 16mg|Betahistine 4mg|Betahistine 32mg|Betahistine 6mg|Betahistine 16mg + Ginkgo Biloba 60mg|Betahistine 8mg + Domperidone 10mg|Betahistine 8mg + Ginkgo Biloba 40mg|Betahistine 8mg|Betahistine 48mg|Betahistine 16mg + Vitamin D3 400IU
6703045f-693b-49f0-bc6f-4d56f4232096,Sterile Water,Sterile Water NA
561111a1-f7d5-4a4d-8eb4-649c38d374f6,Esomeprazole,Esomeprazole 40mg|Esomeprazole 30mg|Esomeprazole 20mg|Esomeprazole NA|Esomeprazole 40mg + Itopride 150mg|Esomeprazole 10mg
09933e58-593b-46e5-b351-ba92d8c2a4c0,Filgrastim,Filgrastim 150mcg|Filgrastim 300mcg
8dd197df-8fac-400e-923b-f04ac8dce3e0,Biotin,Biotin 5mg + Folic Acid 5mg|Biotin 10mg + Acetylcysteine 50mg|Biotin 10mg + Finasteride 1mg|Biotin 5mg + Finasteride 1mg|Biotin 5mg|Biotin 10mg
417b0a61-24b8-4aae-b42e-ab46566e6d96,Cefadroxil,Cefadroxil 125mg + Lactobacillus Acidophilus 30Million spores|Cefadroxil 250mg + Lactobacillus Acidophilus 120Million spores|Cefadroxil 500mg + Lactobacillus Acidophilus 60Million spores|Cefadroxil 500mg|Cefadroxil 500mg + Clavulanic Acid 125mg|Cefadroxil 50mg/5ml|Cefadroxil 500mg + Probenecid 500mg|Cefadroxil 250mg/5ml|Cefadroxil 50mg|Cefadroxil 125mg + Lactobacillus Acidophilus 90Million spores|Cefadroxil 250mg + Lactobacillus Acidophilus 60Million cells|Cefadroxil 1.5gm|Cefadroxil 100mg|Cefadroxil 200mg + Lactobacillus Acidophilus 60Million spores|Cefadroxil 1000mg|Cefadroxil NA + Probenecid NA|Cefadroxil NA|Cefadroxil 250mg + Lactobacillus Acidophilus 60Million spores|Cefadroxil 125mg + Lactobacillus Acidophilus 60Million spores|Cefadroxil 125mg
214e3841-91ce-44b6-8619-57707cd0411a,Clidinium,Clidinium 2.5mg + Chlordiazepoxide 10mg|Clidinium 2.5mg + Chlordiazepoxide 5mg
e8e2dbda-0e31-4ad2-a5f2-d9348c8f8cdf,Povidone Iodine,Povidone Iodine 7.5% w/v|Povidone Iodine 4% w/v|Povidone Iodine 5% w/v|Povidone Iodine 0.1gm|Povidone Iodine 5%|Povidone Iodine 10%|Povidone Iodine 10% w/w|Povidone Iodine 0.5% w/v|Povidone Iodine 5% w/w + Ornidazole 1% w/w|Povidone Iodine 200mg|Povidone Iodine 20mg/1ml|Povidone Iodine NA|Povidone Iodine NA + Ornidazole NA|Povidone Iodine 1% w/v|Povidone Iodine 5% w/w|Povidone Iodine 5% + Sucralfate 7%|Povidone Iodine 0.50% w/v|Povidone Iodine 175mg|Povidone Iodine 2%|Povidone Iodine 2% w/v
eddd3738-5196-430c-9df8-6dfb182e1bb2,Perindopril erbumine,Perindopril erbumine 4mg + Losartan 50mg|Perindopril erbumine 4mg + Indapamide 1.25mg|Perindopril erbumine 8mg + Indapamide 2.5mg|Perindopril erbumine 2mg|Perindopril erbumine 8mg|Perindopril erbumine 2mg + Losartan 50mg|Perindopril erbumine NA + Losartan NA|Perindopril erbumine 4mg
9c4b0daa-5256-4d9a-8f15-770df3101461,Ergotamine,Ergotamine 1mg + Caffeine 100mg
dd4adb4e-ce11-460d-996c-57fa337738bf,Tropicamide,Tropicamide 1% w/v|Tropicamide 10mg + Chlorbutol 5mg|Tropicamide NA|Tropicamide 1% w/v + Chlorbutol 0.5% w/v
6a01facc-f3c4-466e-8821-c139e8618664,Labetalol,Labetalol NA|Labetalol 5mg/1ml|Labetalol 50mg|Labetalol 750mg|Labetalol 5mg/ml|Labetalol 100mg|Labetalol 20mg|Labetalol 5mg|Labetalol 200mg
c551ed0e-5b78-4c89-9c61-0c3f5e5aad2a,Lactic acid bacillus,
8fe062d4-ae92-4a28-bde9-86f7e815c4b7,Boric Acid,Boric Acid 1.10% w/v + Naphazoline 0.01% w/v|Boric Acid 1.25% w/v + Sodium Chloride 0.05% w/v|Boric Acid 1.9% w/v + Sodium Chloride 1% w/v|Boric Acid 1.1% w/v + Naphazoline 0.1% w/v|Boric Acid 1.9% w/v + Chlorbutol 0.5% w/v|Boric Acid 3% w/v + Naphazoline 0.003% w/v
5a5a6c5e-45ca-4c77-818f-d3977a5467e2,Bicalutamide,Bicalutamide 50mg
